row_id,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
HTL06183,2,0,1,4,Meal Plan 1,0,Room_Type 5,40,2018,9,5,Online,0,0,0,115.2,0,Not_Canceled
HTL06184,3,0,0,3,Meal Plan 1,0,Room_Type 1,158,2018,8,3,Online,0,0,0,137.7,1,Canceled
HTL06185,2,0,1,4,Meal Plan 1,0,Room_Type 1,29,2018,3,2,Offline,0,0,0,87.0,0,Not_Canceled
HTL06186,2,0,2,1,Not Selected,0,Room_Type 1,10,2018,2,13,Online,0,0,0,79.0,0,Canceled
HTL06187,2,0,1,2,Meal Plan 1,0,Room_Type 1,83,2018,6,10,Online,0,0,0,126.9,3,Not_Canceled
HTL06188,2,0,0,4,Meal Plan 1,0,Room_Type 4,93,2017,12,30,Offline,0,0,0,61.0,0,Not_Canceled
HTL06189,1,0,2,1,Meal Plan 1,0,Room_Type 1,1,2018,2,28,Online,0,0,0,60.0,0,Canceled
HTL06190,2,0,1,2,Meal Plan 1,0,Room_Type 1,89,2018,4,8,Online,0,0,0,87.3,1,Not_Canceled
HTL06191,1,0,1,1,Meal Plan 1,0,Room_Type 1,4,2018,3,7,Corporate,1,0,2,66.0,0,Not_Canceled
HTL06192,2,0,2,2,Meal Plan 1,0,Room_Type 1,13,2017,10,18,Online,0,0,0,126.0,2,Not_Canceled
HTL06193,2,0,0,2,Meal Plan 1,0,Room_Type 1,245,2018,6,17,Online,0,0,0,75.0,0,Canceled
HTL06194,2,0,2,2,Meal Plan 1,0,Room_Type 1,193,2018,7,31,Offline,0,0,0,72.25,1,Not_Canceled
HTL06195,2,0,1,0,Meal Plan 1,0,Room_Type 1,141,2017,9,20,Offline,0,0,0,90.0,0,Not_Canceled
HTL06196,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,4,2,Online,0,0,0,6.0,0,Not_Canceled
HTL06197,2,0,0,2,Meal Plan 1,1,Room_Type 4,214,2018,8,4,Online,0,0,0,105.3,1,Canceled
HTL06198,2,0,1,5,Not Selected,0,Room_Type 1,101,2018,4,12,Online,0,0,0,54.06,0,Not_Canceled
HTL06199,1,0,0,2,Meal Plan 2,0,Room_Type 1,273,2017,7,17,Offline,0,0,0,87.0,0,Not_Canceled
HTL06200,2,0,0,2,Meal Plan 1,0,Room_Type 1,68,2017,9,29,Offline,0,0,0,65.0,0,Not_Canceled
HTL06201,2,0,0,1,Meal Plan 2,0,Room_Type 1,55,2018,4,6,Offline,0,0,0,104.0,0,Not_Canceled
HTL06202,2,0,0,3,Meal Plan 1,0,Room_Type 1,193,2017,10,15,Offline,0,0,0,65.0,0,Canceled
HTL06203,1,0,2,0,Meal Plan 1,0,Room_Type 1,0,2018,9,18,Complementary,0,0,0,0.0,0,Not_Canceled
HTL06204,1,2,1,2,Meal Plan 1,0,Room_Type 1,9,2017,8,17,Online,0,0,0,153.0,2,Not_Canceled
HTL06205,2,0,0,3,Meal Plan 1,0,Room_Type 1,90,2018,5,10,Offline,0,0,0,75.0,0,Not_Canceled
HTL06206,2,0,0,2,Meal Plan 1,0,Room_Type 1,68,2017,9,29,Offline,0,0,0,65.0,0,Not_Canceled
HTL06207,2,0,1,1,Meal Plan 1,0,Room_Type 1,183,2018,8,8,Online,0,0,0,105.3,1,Canceled
HTL06208,2,0,0,1,Not Selected,0,Room_Type 1,43,2018,6,9,Online,0,0,0,75.54,1,Canceled
HTL06209,1,0,2,1,Meal Plan 2,0,Room_Type 1,124,2017,8,8,Offline,0,0,0,72.5,0,Not_Canceled
HTL06210,2,0,0,5,Meal Plan 1,0,Room_Type 1,140,2017,12,29,Offline,0,0,0,70.0,0,Not_Canceled
HTL06211,2,0,1,2,Not Selected,0,Room_Type 1,160,2018,7,25,Online,0,0,0,94.5,0,Canceled
HTL06212,2,0,0,3,Meal Plan 2,0,Room_Type 1,71,2018,5,10,Offline,0,0,0,126.0,1,Not_Canceled
HTL06213,3,0,2,3,Meal Plan 1,0,Room_Type 4,47,2018,7,17,Online,0,0,0,161.1,2,Not_Canceled
HTL06214,3,0,1,0,Meal Plan 1,0,Room_Type 4,63,2018,8,8,Online,0,0,0,168.3,0,Canceled
HTL06215,2,0,0,3,Meal Plan 1,0,Room_Type 4,61,2018,4,7,Online,0,0,0,118.8,0,Not_Canceled
HTL06216,2,1,0,1,Meal Plan 1,0,Room_Type 1,23,2018,3,18,Online,0,0,0,109.0,0,Not_Canceled
HTL06217,2,0,0,3,Meal Plan 1,0,Room_Type 1,5,2018,2,16,Online,0,0,0,91.0,0,Not_Canceled
HTL06218,3,0,1,5,Meal Plan 1,0,Room_Type 4,123,2018,9,20,Online,0,0,0,162.0,0,Canceled
HTL06219,2,0,0,3,Meal Plan 1,0,Room_Type 1,73,2017,11,24,Offline,0,0,0,85.67,0,Not_Canceled
HTL06220,2,0,0,1,Meal Plan 1,0,Room_Type 4,16,2018,4,14,Online,0,0,0,142.0,0,Canceled
HTL06221,2,0,1,1,Meal Plan 1,0,Room_Type 1,0,2017,11,2,Online,0,0,0,104.0,1,Not_Canceled
HTL06222,1,0,0,1,Meal Plan 2,0,Room_Type 1,1,2018,6,17,Offline,0,0,0,89.25,0,Not_Canceled
HTL06223,2,0,0,3,Meal Plan 1,0,Room_Type 1,204,2018,5,5,Online,0,0,0,100.0,0,Canceled
HTL06224,2,0,0,1,Meal Plan 1,0,Room_Type 4,31,2018,6,16,Online,0,0,0,132.6,0,Canceled
HTL06225,2,0,1,3,Meal Plan 2,1,Room_Type 4,52,2018,9,1,Online,0,0,0,166.5,2,Not_Canceled
HTL06226,2,0,2,2,Meal Plan 1,0,Room_Type 1,25,2018,7,1,Offline,0,0,0,72.25,0,Not_Canceled
HTL06227,2,0,1,0,Meal Plan 1,0,Room_Type 1,27,2018,9,19,Offline,0,0,0,118.15,0,Canceled
HTL06228,2,0,0,2,Not Selected,0,Room_Type 1,46,2018,3,4,Online,0,0,0,67.5,0,Canceled
HTL06229,2,0,0,2,Meal Plan 1,0,Room_Type 4,121,2018,7,27,Online,0,0,0,91.48,0,Canceled
HTL06230,1,0,0,2,Meal Plan 2,0,Room_Type 1,69,2017,9,22,Offline,0,0,0,83.0,0,Not_Canceled
HTL06231,2,0,0,2,Meal Plan 1,0,Room_Type 1,28,2018,5,19,Corporate,0,0,0,109.0,0,Not_Canceled
HTL06232,2,0,1,3,Meal Plan 2,0,Room_Type 1,210,2017,10,8,Offline,0,0,0,86.0,0,Canceled
HTL06233,2,0,1,3,Meal Plan 1,0,Room_Type 1,80,2018,2,22,Offline,0,0,0,60.0,0,Not_Canceled
HTL06234,2,0,2,4,Not Selected,0,Room_Type 1,228,2018,8,27,Online,0,0,0,80.75,0,Canceled
HTL06235,2,0,2,5,Meal Plan 1,1,Room_Type 1,191,2018,7,16,Online,0,0,0,99.95,1,Not_Canceled
HTL06236,2,0,2,2,Meal Plan 1,0,Room_Type 1,56,2017,9,25,Offline,0,0,0,185.0,0,Not_Canceled
HTL06237,2,0,2,2,Meal Plan 1,0,Room_Type 1,81,2018,3,25,Offline,0,0,0,65.0,0,Canceled
HTL06238,2,0,1,1,Meal Plan 1,0,Room_Type 1,180,2018,5,2,Offline,0,0,0,100.0,1,Not_Canceled
HTL06239,2,1,0,2,Meal Plan 1,0,Room_Type 4,50,2018,4,21,Online,0,0,0,146.7,1,Not_Canceled
HTL06240,2,0,0,2,Meal Plan 1,0,Room_Type 1,68,2017,9,29,Offline,0,0,0,48.0,0,Not_Canceled
HTL06241,1,0,0,3,Meal Plan 1,0,Room_Type 4,11,2018,6,14,Corporate,0,0,0,90.0,0,Not_Canceled
HTL06242,1,0,1,0,Not Selected,0,Room_Type 1,53,2018,9,11,Online,0,0,0,94.32,0,Not_Canceled
HTL06243,2,1,1,3,Meal Plan 1,0,Room_Type 1,62,2018,3,28,Online,0,0,0,101.15,2,Not_Canceled
HTL06244,2,1,0,1,Not Selected,0,Room_Type 1,173,2018,7,8,Online,0,0,0,94.5,2,Not_Canceled
HTL06245,2,0,0,2,Not Selected,0,Room_Type 1,148,2018,6,17,Online,0,0,0,116.1,0,Canceled
HTL06246,3,0,1,1,Meal Plan 1,0,Room_Type 4,49,2018,5,7,Online,0,0,0,159.3,2,Not_Canceled
HTL06247,2,0,1,3,Meal Plan 1,0,Room_Type 4,89,2018,5,16,Online,0,0,0,132.6,1,Not_Canceled
HTL06248,2,1,0,2,Meal Plan 1,0,Room_Type 6,155,2018,8,16,Online,0,0,0,186.3,0,Canceled
HTL06249,2,0,0,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,Offline,0,0,0,101.5,0,Canceled
HTL06250,2,0,1,0,Not Selected,0,Room_Type 1,1,2018,2,22,Online,0,0,0,85.0,0,Canceled
HTL06251,2,0,0,3,Meal Plan 1,0,Room_Type 4,46,2018,3,17,Online,0,0,0,106.8,1,Canceled
HTL06252,2,0,0,2,Meal Plan 2,0,Room_Type 1,257,2017,7,1,Offline,0,0,0,101.5,0,Canceled
HTL06253,2,0,1,2,Meal Plan 1,0,Room_Type 1,193,2018,6,20,Offline,0,0,0,120.0,0,Canceled
HTL06254,2,0,2,3,Meal Plan 1,0,Room_Type 1,148,2017,8,28,Online,0,0,0,79.9,2,Canceled
HTL06255,2,0,0,1,Meal Plan 2,0,Room_Type 1,72,2017,9,18,Offline,0,0,0,108.0,0,Not_Canceled
HTL06256,2,0,0,3,Meal Plan 1,0,Room_Type 4,22,2017,10,20,Offline,0,0,0,75.0,0,Not_Canceled
HTL06257,1,0,1,4,Meal Plan 1,0,Room_Type 1,10,2017,9,7,Online,0,0,0,76.08,1,Not_Canceled
HTL06258,2,1,3,9,Meal Plan 1,0,Room_Type 1,155,2018,8,1,Online,0,0,0,119.71,1,Canceled
HTL06259,2,0,0,2,Not Selected,0,Room_Type 1,21,2018,2,12,Online,0,0,0,79.0,0,Not_Canceled
HTL06260,1,0,0,1,Meal Plan 1,0,Room_Type 1,49,2018,4,19,Online,0,0,0,90.9,1,Not_Canceled
HTL06261,2,2,0,2,Meal Plan 1,0,Room_Type 6,161,2018,8,16,Online,0,0,0,186.3,3,Not_Canceled
HTL06262,2,0,1,5,Meal Plan 1,0,Room_Type 1,44,2018,6,28,Online,0,0,0,117.9,1,Not_Canceled
HTL06263,2,0,0,2,Meal Plan 1,0,Room_Type 4,51,2018,6,2,Online,0,0,0,102.7,1,Not_Canceled
HTL06264,2,0,1,2,Meal Plan 1,0,Room_Type 1,31,2018,9,16,Offline,0,0,0,75.0,0,Canceled
HTL06265,2,2,2,1,Meal Plan 1,0,Room_Type 6,32,2018,9,24,Online,0,0,0,197.7,2,Not_Canceled
HTL06266,3,0,2,1,Meal Plan 1,0,Room_Type 1,35,2018,4,17,Online,0,0,0,101.41,2,Not_Canceled
HTL06267,2,0,2,1,Meal Plan 1,0,Room_Type 1,148,2018,8,21,Offline,0,0,0,72.25,0,Not_Canceled
HTL06268,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,2018,6,24,Offline,0,0,0,95.0,0,Not_Canceled
HTL06269,2,0,1,0,Meal Plan 1,0,Room_Type 1,24,2018,3,20,Offline,0,0,0,70.0,0,Not_Canceled
HTL06270,1,0,1,3,Meal Plan 1,0,Room_Type 1,169,2018,9,1,Offline,0,0,0,76.5,0,Not_Canceled
HTL06271,1,0,0,3,Meal Plan 1,0,Room_Type 1,43,2018,5,31,Online,0,0,0,115.5,0,Not_Canceled
HTL06272,1,0,2,4,Meal Plan 1,0,Room_Type 1,245,2018,7,6,Offline,0,0,0,110.0,0,Canceled
HTL06273,2,0,0,2,Meal Plan 1,0,Room_Type 1,4,2018,2,26,Online,0,0,0,87.0,1,Not_Canceled
HTL06274,2,0,0,3,Meal Plan 1,0,Room_Type 1,8,2017,9,30,Online,0,0,0,151.33,2,Not_Canceled
HTL06275,2,0,0,1,Meal Plan 1,0,Room_Type 1,25,2018,2,13,Online,0,0,0,91.0,0,Canceled
HTL06276,2,1,2,4,Meal Plan 2,0,Room_Type 1,47,2017,10,25,Offline,0,0,0,159.75,2,Not_Canceled
HTL06277,2,0,2,1,Meal Plan 2,1,Room_Type 1,93,2018,5,8,Online,0,0,0,170.1,0,Not_Canceled
HTL06278,2,0,1,2,Meal Plan 1,0,Room_Type 4,2,2017,11,27,Online,0,0,0,59.75,1,Not_Canceled
HTL06279,2,0,0,2,Meal Plan 1,0,Room_Type 1,11,2017,8,18,Online,0,0,0,90.0,1,Not_Canceled
HTL06280,2,0,1,1,Not Selected,0,Room_Type 1,8,2018,8,22,Online,0,0,0,128.0,1,Not_Canceled
HTL06281,1,0,0,2,Meal Plan 1,0,Room_Type 1,32,2017,11,20,Offline,0,0,0,73.0,0,Not_Canceled
HTL06282,2,0,0,3,Meal Plan 1,0,Room_Type 1,86,2017,9,9,Corporate,0,0,0,100.0,0,Not_Canceled
HTL06283,2,0,0,2,Not Selected,0,Room_Type 1,119,2018,5,6,Online,0,0,0,94.5,0,Canceled
HTL06284,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,7,20,Aviation,0,0,0,79.0,0,Not_Canceled
HTL06285,2,2,2,3,Meal Plan 2,0,Room_Type 6,48,2017,10,25,Offline,0,0,0,186.52,0,Not_Canceled
HTL06286,1,0,0,2,Meal Plan 1,0,Room_Type 1,32,2017,11,20,Offline,0,0,0,73.0,0,Not_Canceled
HTL06287,1,0,0,1,Meal Plan 1,0,Room_Type 1,98,2018,9,21,Corporate,1,1,10,65.0,1,Not_Canceled
HTL06288,2,0,1,3,Meal Plan 1,0,Room_Type 4,28,2017,10,19,Offline,0,0,0,75.0,0,Not_Canceled
HTL06289,2,0,0,2,Not Selected,0,Room_Type 1,35,2018,3,11,Online,0,0,0,71.1,0,Not_Canceled
HTL06290,2,0,4,6,Meal Plan 1,0,Room_Type 4,27,2018,6,12,Online,0,0,0,132.24,0,Canceled
HTL06291,2,1,2,1,Meal Plan 1,1,Room_Type 1,278,2018,7,23,Online,0,0,0,139.9,2,Canceled
HTL06292,2,0,1,0,Meal Plan 1,0,Room_Type 1,160,2018,7,24,Online,0,0,0,105.3,0,Canceled
HTL06293,2,0,2,2,Not Selected,0,Room_Type 1,158,2018,7,2,Online,0,0,0,82.88,1,Not_Canceled
HTL06294,2,2,2,2,Meal Plan 1,0,Room_Type 6,144,2018,5,27,Online,0,0,0,177.65,1,Canceled
HTL06295,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,2017,11,14,Corporate,0,0,0,79.0,0,Not_Canceled
HTL06296,2,0,0,3,Meal Plan 1,0,Room_Type 1,73,2018,4,26,Offline,0,0,0,77.04,0,Not_Canceled
HTL06297,2,0,2,1,Meal Plan 1,0,Room_Type 1,116,2018,2,28,Offline,0,0,0,87.0,0,Not_Canceled
HTL06298,2,0,0,3,Meal Plan 1,0,Room_Type 1,96,2018,8,2,Complementary,0,0,0,0.0,1,Not_Canceled
HTL06299,2,0,0,3,Meal Plan 1,0,Room_Type 1,148,2018,5,5,Online,0,0,0,105.3,0,Not_Canceled
HTL06300,2,0,2,3,Meal Plan 1,0,Room_Type 1,276,2018,5,13,Offline,0,0,0,61.0,0,Canceled
HTL06301,2,2,0,3,Meal Plan 1,0,Room_Type 6,71,2018,4,7,Online,0,0,0,171.3,2,Not_Canceled
HTL06302,3,0,0,3,Meal Plan 1,0,Room_Type 4,114,2018,7,7,Online,0,0,0,146.7,1,Not_Canceled
HTL06303,1,0,0,2,Meal Plan 1,0,Room_Type 1,23,2018,7,5,Online,0,0,0,145.0,0,Canceled
HTL06304,2,0,1,2,Meal Plan 1,0,Room_Type 4,14,2018,6,3,Online,0,0,0,149.33,1,Not_Canceled
HTL06305,1,0,2,3,Meal Plan 1,0,Room_Type 1,25,2018,4,10,Online,0,0,0,104.2,1,Not_Canceled
HTL06306,2,0,0,2,Meal Plan 2,0,Room_Type 1,39,2017,8,14,Offline,0,0,0,109.0,0,Not_Canceled
HTL06307,2,0,0,2,Meal Plan 1,1,Room_Type 1,4,2018,8,23,Online,0,0,0,157.0,1,Not_Canceled
HTL06308,2,1,1,2,Meal Plan 1,0,Room_Type 1,51,2018,8,22,Online,0,0,0,152.1,1,Not_Canceled
HTL06309,3,0,0,4,Meal Plan 1,0,Room_Type 1,60,2017,12,23,Online,0,0,0,96.98,2,Not_Canceled
HTL06310,2,0,2,0,Meal Plan 1,0,Room_Type 1,146,2018,4,24,Offline,0,0,0,95.0,0,Canceled
HTL06311,2,0,0,2,Meal Plan 1,0,Room_Type 1,122,2018,4,15,Offline,0,0,0,85.0,0,Canceled
HTL06312,2,0,2,1,Meal Plan 1,0,Room_Type 1,12,2018,9,18,Online,0,0,0,171.33,1,Not_Canceled
HTL06313,1,0,0,1,Meal Plan 2,0,Room_Type 4,55,2018,4,6,Offline,0,0,0,92.0,0,Not_Canceled
HTL06314,2,0,2,3,Meal Plan 1,0,Room_Type 1,38,2017,10,17,Online,0,0,0,105.12,2,Not_Canceled
HTL06315,2,0,1,1,Meal Plan 1,0,Room_Type 1,188,2018,8,13,Online,0,0,0,105.3,0,Canceled
HTL06316,2,0,1,2,Meal Plan 1,0,Room_Type 4,28,2018,2,12,Online,0,0,0,99.63,1,Not_Canceled
HTL06317,2,0,2,1,Meal Plan 1,0,Room_Type 1,20,2018,1,31,Offline,0,0,0,66.0,0,Not_Canceled
HTL06318,2,0,0,3,Meal Plan 1,0,Room_Type 4,11,2018,6,14,Corporate,0,0,0,90.0,0,Canceled
HTL06319,3,0,1,4,Meal Plan 1,0,Room_Type 4,168,2018,8,1,Online,0,0,0,130.05,0,Canceled
HTL06320,2,0,0,3,Not Selected,0,Room_Type 1,30,2018,8,2,Online,0,0,0,134.1,1,Not_Canceled
HTL06321,2,0,0,1,Meal Plan 1,0,Room_Type 1,69,2018,5,10,Online,0,0,0,135.9,1,Not_Canceled
HTL06322,2,0,0,1,Not Selected,0,Room_Type 1,13,2018,9,15,Corporate,0,0,0,100.0,1,Canceled
HTL06323,2,0,0,2,Meal Plan 1,0,Room_Type 1,47,2017,9,23,Online,0,0,0,94.5,1,Not_Canceled
HTL06324,2,0,0,2,Not Selected,0,Room_Type 1,18,2018,2,26,Online,0,0,0,81.0,0,Not_Canceled
HTL06325,2,0,2,2,Not Selected,0,Room_Type 1,3,2018,2,14,Online,0,0,0,81.0,0,Not_Canceled
HTL06326,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2017,8,11,Online,0,0,0,75.0,0,Not_Canceled
HTL06327,3,0,2,3,Meal Plan 1,1,Room_Type 4,56,2018,3,20,Online,0,0,0,133.1,3,Not_Canceled
HTL06328,2,0,1,0,Not Selected,0,Room_Type 1,2,2018,7,24,Online,0,0,0,119.0,1,Not_Canceled
HTL06329,2,0,2,2,Meal Plan 1,0,Room_Type 1,86,2018,3,20,Online,0,0,0,73.95,0,Not_Canceled
HTL06330,2,0,0,4,Not Selected,0,Room_Type 1,54,2018,3,1,Online,0,0,0,47.43,0,Canceled
HTL06331,1,0,0,1,Meal Plan 1,0,Room_Type 1,5,2017,10,21,Online,0,0,0,0.0,0,Not_Canceled
HTL06332,1,0,1,2,Meal Plan 1,0,Room_Type 1,6,2018,5,23,Online,0,0,0,106.25,1,Not_Canceled
HTL06333,2,0,2,5,Meal Plan 1,0,Room_Type 1,73,2017,10,11,Online,0,0,0,89.25,3,Not_Canceled
HTL06334,2,0,0,4,Meal Plan 1,0,Room_Type 4,75,2018,9,14,Online,0,0,0,149.4,3,Not_Canceled
HTL06335,2,0,0,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,Offline,0,0,0,101.5,0,Canceled
HTL06336,2,0,0,1,Meal Plan 1,0,Room_Type 1,5,2017,8,12,Offline,0,0,0,75.0,0,Not_Canceled
HTL06337,2,0,1,3,Meal Plan 1,0,Room_Type 1,123,2018,8,1,Online,0,0,0,105.3,0,Canceled
HTL06338,2,0,1,2,Meal Plan 1,0,Room_Type 1,158,2018,3,25,Offline,0,0,0,70.0,0,Not_Canceled
HTL06339,2,0,2,1,Meal Plan 1,0,Room_Type 5,32,2018,8,21,Offline,0,0,0,137.52,0,Not_Canceled
HTL06340,2,0,2,5,Meal Plan 1,0,Room_Type 1,64,2017,7,28,Offline,0,0,0,88.4,1,Not_Canceled
HTL06341,2,0,0,3,Meal Plan 1,0,Room_Type 1,75,2018,6,9,Online,0,0,0,126.9,1,Not_Canceled
HTL06342,1,0,2,5,Meal Plan 1,0,Room_Type 1,0,2017,10,30,Offline,0,0,0,62.0,0,Not_Canceled
HTL06343,2,0,1,0,Meal Plan 1,0,Room_Type 1,52,2018,3,21,Online,0,0,0,99.0,1,Not_Canceled
HTL06344,2,0,2,3,Meal Plan 1,0,Room_Type 4,44,2018,9,18,Online,0,0,0,149.4,2,Not_Canceled
HTL06345,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,2018,1,23,Online,0,0,0,85.0,0,Not_Canceled
HTL06346,1,0,0,1,Meal Plan 1,0,Room_Type 1,22,2017,10,6,Online,0,0,0,101.0,1,Not_Canceled
HTL06347,1,0,0,2,Meal Plan 1,0,Room_Type 1,59,2017,10,29,Offline,0,0,0,75.0,0,Not_Canceled
HTL06348,2,0,2,3,Meal Plan 1,0,Room_Type 1,73,2018,1,21,Online,0,0,0,71.0,0,Not_Canceled
HTL06349,2,0,0,2,Meal Plan 1,0,Room_Type 1,182,2018,9,30,Online,0,0,0,117.9,2,Canceled
HTL06350,2,0,1,1,Meal Plan 1,0,Room_Type 1,174,2017,10,10,Offline,0,0,0,70.0,0,Canceled
HTL06351,2,0,0,1,Not Selected,0,Room_Type 1,6,2018,2,20,Online,0,0,0,79.0,1,Not_Canceled
HTL06352,1,0,0,1,Meal Plan 1,0,Room_Type 1,4,2018,3,11,Corporate,0,0,0,90.0,0,Not_Canceled
HTL06353,1,0,2,1,Meal Plan 1,0,Room_Type 1,72,2018,4,3,Online,0,0,0,76.5,0,Canceled
HTL06354,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,2018,6,24,Offline,0,0,0,95.0,0,Not_Canceled
HTL06355,1,0,1,1,Meal Plan 1,0,Room_Type 1,60,2017,10,12,Offline,0,0,0,60.0,0,Not_Canceled
HTL06356,2,2,1,0,Meal Plan 1,0,Room_Type 6,11,2018,8,8,Online,0,0,0,191.35,1,Not_Canceled
HTL06357,2,0,1,2,Meal Plan 1,0,Room_Type 1,33,2018,3,14,Offline,0,0,0,85.0,0,Canceled
HTL06358,2,2,2,4,Meal Plan 1,0,Room_Type 6,62,2018,9,24,Online,0,0,0,207.9,1,Not_Canceled
HTL06359,2,0,0,2,Meal Plan 1,0,Room_Type 1,117,2018,7,19,Online,0,0,0,105.3,2,Not_Canceled
HTL06360,2,0,0,3,Meal Plan 1,0,Room_Type 1,44,2018,2,17,Offline,0,0,0,75.0,0,Not_Canceled
HTL06361,2,0,1,3,Not Selected,0,Room_Type 1,80,2017,9,3,Online,0,0,0,62.83,1,Not_Canceled
HTL06362,2,0,2,0,Meal Plan 1,1,Room_Type 1,2,2017,8,9,Online,0,0,0,99.0,2,Not_Canceled
HTL06363,2,0,0,3,Not Selected,0,Room_Type 1,126,2018,9,8,Online,0,0,0,118.8,0,Canceled
HTL06364,2,0,2,1,Meal Plan 1,0,Room_Type 4,29,2017,11,14,Offline,0,0,0,46.67,0,Not_Canceled
HTL06365,2,0,1,2,Not Selected,0,Room_Type 1,0,2018,4,15,Online,0,0,0,89.0,0,Not_Canceled
HTL06366,2,0,0,1,Meal Plan 1,0,Room_Type 1,43,2017,10,23,Online,0,0,0,0.0,0,Not_Canceled
HTL06367,2,0,2,4,Meal Plan 1,0,Room_Type 1,168,2018,7,7,Online,0,0,0,90.95,0,Canceled
HTL06368,2,0,1,0,Meal Plan 1,0,Room_Type 1,69,2017,10,4,Online,0,0,0,68.72,1,Not_Canceled
HTL06369,2,0,0,2,Meal Plan 1,0,Room_Type 1,80,2018,4,8,Online,0,0,0,96.3,1,Not_Canceled
HTL06370,1,0,0,1,Meal Plan 1,0,Room_Type 1,9,2018,3,31,Corporate,0,0,0,95.0,0,Canceled
HTL06371,3,0,0,1,Meal Plan 1,0,Room_Type 4,105,2018,7,23,Online,0,0,0,137.7,0,Canceled
HTL06372,2,0,1,2,Meal Plan 2,0,Room_Type 1,161,2018,3,25,Offline,0,0,0,130.0,0,Canceled
HTL06373,2,1,2,4,Meal Plan 1,0,Room_Type 4,143,2018,4,23,Online,0,0,0,101.54,2,Canceled
HTL06374,2,1,1,3,Meal Plan 1,0,Room_Type 1,0,2017,9,21,Online,0,0,0,111.65,2,Not_Canceled
HTL06375,1,0,0,2,Meal Plan 1,0,Room_Type 1,164,2017,10,2,Offline,0,0,0,100.0,0,Not_Canceled
HTL06376,2,0,0,3,Meal Plan 1,0,Room_Type 1,52,2018,7,27,Online,0,0,0,135.9,0,Canceled
HTL06377,2,0,0,3,Meal Plan 1,0,Room_Type 4,74,2018,3,24,Online,0,0,0,114.3,0,Canceled
HTL06378,2,0,1,2,Meal Plan 1,0,Room_Type 1,58,2018,2,5,Offline,0,0,0,60.0,0,Not_Canceled
HTL06379,2,0,0,5,Meal Plan 1,0,Room_Type 1,140,2017,12,29,Offline,0,0,0,70.0,0,Not_Canceled
HTL06380,2,1,0,1,Meal Plan 1,0,Room_Type 1,99,2018,7,16,Online,0,0,0,121.5,0,Canceled
HTL06381,2,0,0,3,Meal Plan 1,0,Room_Type 1,259,2018,5,5,Offline,0,0,0,90.0,0,Canceled
HTL06382,2,0,2,1,Meal Plan 1,0,Room_Type 1,6,2018,9,18,Online,0,0,0,162.33,2,Not_Canceled
HTL06383,2,0,2,1,Meal Plan 1,0,Room_Type 4,27,2018,6,26,Online,0,0,0,152.67,0,Canceled
HTL06384,2,0,0,1,Meal Plan 1,0,Room_Type 1,56,2018,6,8,Offline,0,0,0,120.0,0,Not_Canceled
HTL06385,2,0,2,2,Meal Plan 1,0,Room_Type 4,164,2018,9,30,Online,0,0,0,126.9,1,Canceled
HTL06386,1,0,2,2,Meal Plan 1,0,Room_Type 1,62,2018,9,4,Online,0,0,0,98.55,1,Canceled
HTL06387,3,0,2,1,Meal Plan 1,1,Room_Type 4,23,2018,8,21,Online,0,0,0,200.0,2,Not_Canceled
HTL06388,2,0,0,4,Meal Plan 1,0,Room_Type 5,120,2018,4,5,Online,0,0,0,94.86,0,Canceled
HTL06389,1,0,0,3,Meal Plan 1,0,Room_Type 1,19,2017,10,6,Offline,1,1,0,80.0,0,Not_Canceled
HTL06390,2,0,2,1,Meal Plan 1,0,Room_Type 1,51,2018,9,11,Offline,0,0,0,85.5,0,Not_Canceled
HTL06391,1,0,0,1,Meal Plan 1,0,Room_Type 1,8,2018,4,5,Online,0,0,0,95.0,1,Not_Canceled
HTL06392,1,0,0,1,Meal Plan 1,0,Room_Type 1,6,2017,8,12,Corporate,0,0,0,65.0,0,Not_Canceled
HTL06393,3,0,2,2,Meal Plan 1,0,Room_Type 1,20,2018,9,24,Online,0,0,0,146.2,0,Canceled
HTL06394,2,0,2,2,Not Selected,0,Room_Type 1,31,2018,2,6,Online,0,0,0,50.6,0,Not_Canceled
HTL06395,2,1,2,4,Meal Plan 1,0,Room_Type 1,49,2018,6,29,Online,0,0,0,134.1,1,Not_Canceled
HTL06396,2,0,2,3,Not Selected,0,Room_Type 1,116,2018,9,25,Online,0,0,0,125.1,2,Not_Canceled
HTL06397,3,0,0,2,Meal Plan 1,0,Room_Type 4,130,2018,6,9,Online,0,0,0,159.3,0,Canceled
